學校代碼,學校名稱,等級別,等級名稱,日夜別,日夜別名稱,群別代碼,群別名稱,科系代碼,科系名稱,一年級班級數,二年級班級數,三年級班級數,四年級班級數,一年級男學生數,一年級女學生數,二年級男學生數,二年級女學生數,三年級男學生數,三年級女學生數,四年級男學生數,四年級女學生數,延修生男學生數,延修生女學生數,上學年畢業生數男,上學年畢業生數女
154399,縣立南平中學,V,專業群(職業)科,D,日間部,26,商業與管理群,404,資料處理科,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,1
154399,縣立南平中學,V,專業群(職業)科,D,日間部,32,餐旅群,408,餐飲管理科,1,1,1,0,0,7,0,5,0,2,0,0,0,0,0,0
160302,國立馬公高中,E,實用技能學程,N,夜間部,26,商業與管理群,M09,商用資訊科,1,1,1,0,18,12,10,11,10,4,0,0,0,0,6,3
160302,國立馬公高中,H,普通科,D,日間部,11,學術群,101,普通科,8,8,9,0,160,150,143,162,142,149,0,0,1,0,146,160
160302,國立馬公高中,H,普通科,D,日間部,11,學術群,102,音樂班,1,1,1,0,2,0,2,4,1,2,0,0,0,0,0,4
160302,國立馬公高中,H,普通科,D,日間部,11,學術群,103,美術班,1,1,1,0,3,12,5,8,3,8,0,0,0,0,3,6
160302,國立馬公高中,H,普通科,D,日間部,11,學術群,105,體育班,1,1,1,0,11,2,12,3,12,3,0,0,0,0,17,2
160302,國立馬公高中,V,專業群(職業)科,D,日間部,26,商業與管理群,401,商業經營科,1,1,1,0,11,22,14,19,11,21,0,0,0,0,8,25
160302,國立馬公高中,V,專業群(職業)科,D,日間部,26,商業與管理群,404,資料處理科,1,1,1,0,16,20,22,11,18,14,0,0,0,0,15,16
160302,國立馬公高中,V,專業群(職業)科,D,日間部,32,餐旅群,407,觀光事業科,2,2,1,0,17,45,11,53,6,27,0,0,0,0,8,23
160401,國立澎湖海事水產,V,專業群(職業)科,D,日間部,22,動力機械群,303,汽車科,1,1,1,0,31,3,32,4,29,0,0,0,1,0,20,1
160401,國立澎湖海事水產,V,專業群(職業)科,D,日間部,23,電機與電子群,305,資訊科,1,1,1,0,24,11,26,7,27,4,0,0,0,0,24,5
160401,國立澎湖海事水產,V,專業群(職業)科,D,日間部,23,電機與電子群,306,電子科,1,1,1,0,30,3,29,1,31,1,0,0,0,0,12,1
160401,國立澎湖海事水產,V,專業群(職業)科,D,日間部,32,餐旅群,408,餐飲管理科,2,2,2,0,21,51,30,38,18,44,0,0,1,0,18,50
160401,國立澎湖海事水產,V,專業群(職業)科,D,日間部,33,水產群,701,漁業科,1,1,1,0,31,1,17,4,8,4,0,0,1,0,8,2
160401,國立澎湖海事水產,V,專業群(職業)科,D,日間部,34,海事群,702,輪機科,2,2,2,0,68,0,67,0,65,0,0,0,0,0,60,1
160401,國立澎湖海事水產,V,專業群(職業)科,D,日間部,33,水產群,705,水產養殖科,1,1,1,0,26,7,13,6,7,6,0,0,2,0,5,9
160401,國立澎湖海事水產,V,專業群(職業)科,D,日間部,34,海事群,708,航海科,1,1,1,0,29,7,27,7,22,7,0,0,0,0,15,11
160401,國立澎湖海事水產,V,專業群(職業)科,D,日間部,26,商業與管理群,717,航運管理科,2,2,2,0,32,23,11,24,20,29,0,0,1,0,12,29
160401,國立澎湖海事水產,V,專業群(職業)科,D,日間部,30,食品群,718,水產食品科,2,2,2,0,15,56,15,54,13,51,0,0,1,1,12,43
160401,國立澎湖海事水產,V,專業群(職業)科,D,日間部,41,綜合,901,綜合職能科,1,2,1,0,9,8,5,2,8,3,0,0,0,0,9,4
170301,國立基隆女中,C,進修部(學校),N,夜間部,31,家政群,501,家政科,1,1,1,0,0,14,0,15,0,11,0,0,0,0,0,20
170301,國立基隆女中,H,普通科,D,日間部,11,學術群,101,普通科,14,14,15,0,0,510,0,477,0,527,0,0,0,10,0,622
170301,國立基隆女中,H,普通科,D,日間部,11,學術群,105,體育班,1,1,1,0,0,9,0,13,0,10,0,0,0,0,0,10
170302,國立基隆高中,H,普通科,D,日間部,11,學術群,101,普通科,10,10,11,0,324,0,367,0,318,0,0,0,0,0,221,0
170302,國立基隆高中,H,普通科,D,日間部,11,學術群,102,音樂班,1,1,1,0,4,19,11,18,7,21,0,0,0,0,7,11
170302,國立基隆高中,H,普通科,D,日間部,11,學術群,103,美術班,1,1,1,0,6,15,5,22,3,13,0,0,0,0,6,16
170302,國立基隆高中,H,普通科,D,日間部,11,學術群,105,體育班,1,1,1,0,18,1,20,0,15,0,0,0,0,0,11,1
170403,國立基隆海事,C,進修部(學校),N,夜間部,26,商業與管理群,401,商業經營科,0,0,1,0,0,0,0,0,8,4,0,0,0,0,13,5
170403,國立基隆海事,C,進修部(學校),N,夜間部,30,食品群,505,食品科,1,1,1,0,22,16,8,8,8,5,0,0,0,0,8,11
170403,國立基隆海事,C,進修部(學校),N,夜間部,26,商業與管理群,717,航運管理科,1,1,0,0,19,6,15,4,0,0,0,0,0,0,0,0
170403,國立基隆海事,E,實用技能學程,D,日間部,30,食品群,K21,烘焙食品科,1,1,1,0,6,19,14,18,10,16,0,0,0,0,9,18
170403,國立基隆海事,V,專業群(職業)科,D,日間部,23,電機與電子群,305,資訊科,2,2,2,0,53,3,43,16,58,7,0,0,0,0,31,15
170403,國立基隆海事,V,專業群(職業)科,D,日間部,26,商業與管理群,401,商業經營科,0,0,3,0,0,0,0,0,36,39,0,0,0,0,20,41
170403,國立基隆海事,V,專業群(職業)科,D,日間部,32,餐旅群,407,觀光事業科,1,1,1,0,9,23,10,21,12,22,0,0,0,0,5,24
170403,國立基隆海事,V,專業群(職業)科,D,日間部,30,食品群,505,食品科,2,2,2,0,32,30,25,31,22,37,0,0,0,0,19,31
170403,國立基隆海事,V,專業群(職業)科,D,日間部,33,水產群,701,漁業科,1,1,1,0,26,3,25,0,26,4,0,0,0,0,14,2
170403,國立基隆海事,V,專業群(職業)科,D,日間部,34,海事群,702,輪機科,1,1,1,0,37,1,39,0,35,0,0,0,0,0,34,2
