學年度,學校代碼,學校名稱,類別,等級別,國別代碼,國別名稱,科系代碼,科系名稱,學生總計,男學生,女學生,一年級男,一年級女,二年級男,二年級女,三年級男,三年級女,四年級男,四年級女,五年級男,五年級女,六年級男,六年級女,七年級男,七年級女,延修生男,延修生女,上學年畢業生總計,上學年度男畢業生,上學年度女畢業生
105,1009,長庚大學,B 港澳生,B 學士(四年),070,澳門,720601,護理學系, 1 , - , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1009,長庚大學,B 港澳生,B 學士(四年),070,澳門,720613,呼吸治療學系, 2 , 1 , 1 , - , - , 1 , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1009,長庚大學,B 港澳生,B 學士(四年),070,澳門,720705,醫學生物技術暨檢驗學系, 4 , 1 , 3 , - , 2 , - , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 
105,1009,長庚大學,B 港澳生,B 學士(四年),070,澳門,720712,醫學影像暨放射科學系, 5 , 2 , 3 , 1 , 1 , - , 2 , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - 
105,1009,長庚大學,B 港澳生,M 碩士,060,香港,720705,醫學生物技術暨檢驗學系, 1 , - , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1009,長庚大學,B 港澳生,M 碩士,070,澳門,520403,化工與材料工程學系, 1 , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1009,長庚大學,B 港澳生,M 碩士,070,澳門,720705,醫學生物技術暨檢驗學系, 1 , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - 
105,1010,元智大學,A 僑生,B 學士(四年),009,印尼,210709,藝術與設計學系, 1 , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1010,元智大學,A 僑生,B 學士(四年),009,印尼,220303,應用外語學系, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 
105,1010,元智大學,A 僑生,B 學士(四年),009,印尼,349999,管理學院, 4 , 1 , 3 , 1 , - , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , 1 , - , - , - 
105,1010,元智大學,A 僑生,B 學士(四年),009,印尼,520201,機械工程學系, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - 
105,1010,元智大學,A 僑生,B 學士(四年),013,日本,220303,應用外語學系, 2 , - , 2 , - , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - 
105,1010,元智大學,A 僑生,B 學士(四年),013,日本,349999,管理學院, 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - 
105,1010,元智大學,A 僑生,B 學士(四年),019,馬來西亞,210709,藝術與設計學系, 1 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1010,元智大學,A 僑生,B 學士(四年),019,馬來西亞,220201,中國語文學系, 2 , - , 2 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , 1 , - , - , - 
105,1010,元智大學,A 僑生,B 學士(四年),019,馬來西亞,310306,社會暨政策科學學系, 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - 
105,1010,元智大學,A 僑生,B 學士(四年),019,馬來西亞,320105,資訊傳播學系, 3 , 2 , 1 , 1 , - , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , 2 , 1 , 1 
105,1010,元智大學,A 僑生,B 學士(四年),019,馬來西亞,349999,管理學院, 17 , 12 , 5 , 2 , 2 , 3 , - , 3 , 1 , 2 , - , - , - , - , - , - , - , 2 , 2 , 3 , 1 , 2 
105,1010,元智大學,A 僑生,B 學士(四年),019,馬來西亞,480109,資訊管理學系, 2 , 2 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 , - , 1 
105,1010,元智大學,A 僑生,B 學士(四年),019,馬來西亞,520114,資訊工程學系, 2 , 2 , - , - , - , - , - , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - 
105,1010,元智大學,A 僑生,B 學士(四年),019,馬來西亞,520201,機械工程學系, 1 , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1010,元智大學,A 僑生,B 學士(四年),027,新加坡,220303,應用外語學系, 1 , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1010,元智大學,A 僑生,B 學士(四年),030,泰國,320105,資訊傳播學系, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - 
105,1010,元智大學,A 僑生,B 學士(四年),425,美國,349999,管理學院, 1 , - , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - 
105,1010,元智大學,A 僑生,B 學士(四年),501,阿根廷,349999,管理學院, 1 , - , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - 
105,1010,元智大學,A 僑生,M 碩士,019,馬來西亞,340303,管理學院經營管理碩士班, 1 , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1010,元智大學,A 僑生,M 碩士,019,馬來西亞,480109,資訊管理學系, 1 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1010,元智大學,B 港澳生,B 學士(四年),060,香港,210709,藝術與設計學系, 13 , 3 , 10 , 1 , 4 , - , 1 , 2 , 5 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1010,元智大學,B 港澳生,B 學士(四年),060,香港,220201,中國語文學系, 13 , 7 , 6 , - , 1 , 6 , 1 , 1 , 2 , - , 2 , - , - , - , - , - , - , - , - , - , - , - 
105,1010,元智大學,B 港澳生,B 學士(四年),060,香港,220303,應用外語學系, 16 , 6 , 10 , 2 , 1 , 3 , 4 , 1 , 4 , - , 1 , - , - , - , - , - , - , - , - , - , - , - 
105,1010,元智大學,B 港澳生,B 學士(四年),060,香港,310306,社會暨政策科學學系, 29 , 19 , 10 , 3 , 5 , 2 , - , 9 , 5 , 4 , - , - , - , - , - , - , - , 1 , - , - , - , - 
105,1010,元智大學,B 港澳生,B 學士(四年),060,香港,320105,資訊傳播學系, 29 , 15 , 14 , 3 , 2 , 5 , 5 , 4 , 6 , 3 , - , - , - , - , - , - , - , - , 1 , - , - , - 
105,1010,元智大學,B 港澳生,B 學士(四年),060,香港,349999,管理學院, 49 , 32 , 17 , 5 , 2 , 13 , 7 , 10 , 3 , 4 , 5 , - , - , - , - , - , - , - , - , 3 , 1 , 2 
105,1010,元智大學,B 港澳生,B 學士(四年),060,香港,480109,資訊管理學系, 10 , 9 , 1 , 1 , - , 5 , - , 3 , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - 
105,1010,元智大學,B 港澳生,B 學士(四年),060,香港,520101,電機工程學系, 3 , 3 , - , - , - , 1 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - 
105,1010,元智大學,B 港澳生,B 學士(四年),060,香港,520114,資訊工程學系, 19 , 18 , 1 , 7 , - , 3 , 1 , 4 , - , 4 , - , - , - , - , - , - , - , - , - , - , - , - 
105,1010,元智大學,B 港澳生,B 學士(四年),060,香港,520126,通訊工程學系, 1 , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1010,元智大學,B 港澳生,B 學士(四年),060,香港,520201,機械工程學系, 10 , 10 , - , - , - , 4 , - , 6 , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1010,元智大學,B 港澳生,B 學士(四年),060,香港,520404,化學工程與材料科學學系, 1 , - , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1010,元智大學,B 港澳生,B 學士(四年),060,香港,520601,工業工程與管理學系, 2 , 1 , 1 , - , - , 1 , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1010,元智大學,B 港澳生,B 學士(四年),070,澳門,210709,藝術與設計學系, 4 , - , 4 , - , 3 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1010,元智大學,B 港澳生,B 學士(四年),070,澳門,310306,社會暨政策科學學系, 2 , 2 , - , - , - , - , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - 
105,1010,元智大學,B 港澳生,B 學士(四年),070,澳門,349999,管理學院, 4 , 4 , - , - , - , 2 , - , - , - , 2 , - , - , - , - , - , - , - , - , - , 4 , 3 , 1 
105,1010,元智大學,B 港澳生,B 學士(四年),070,澳門,480109,資訊管理學系, 1 , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1010,元智大學,B 港澳生,B 學士(四年),070,澳門,520114,資訊工程學系, 3 , 1 , 2 , 1 , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1010,元智大學,B 港澳生,M 碩士,060,香港,220303,應用外語學系, 1 , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1011,中華大學,A 僑生,B 學士(四年),009,印尼,810222,觀光與會展學系, 1 , - , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1011,中華大學,A 僑生,B 學士(四年),019,馬來西亞,340307,國際企業學系, 1 , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1011,中華大學,A 僑生,B 學士(四年),019,馬來西亞,349927,營建管理學系, 1 , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - 
105,1011,中華大學,A 僑生,B 學士(四年),019,馬來西亞,480109,資訊管理學系, 1 , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1011,中華大學,A 僑生,B 學士(四年),019,馬來西亞,810102,餐旅管理學系, 4 , 4 , - , 1 , - , 1 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - 
105,1011,中華大學,A 僑生,B 學士(四年),019,馬來西亞,840102,運輸科技與物流管理學系, 2 , 1 , 1 , - , - , - , - , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1011,中華大學,B 港澳生,B 學士(四年),060,香港,220321,應用日語學系, 2 , - , 2 , - , - , - , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - 
105,1011,中華大學,B 港澳生,B 學士(四年),060,香港,230303,工業產品設計學系, 2 , 2 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - 
105,1011,中華大學,B 港澳生,B 學士(四年),060,香港,340301,企業管理學系, 1 , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1011,中華大學,B 港澳生,B 學士(四年),060,香港,520114,資訊工程學系, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - 
105,1011,中華大學,B 港澳生,B 學士(四年),060,香港,520301,土木工程學系, 1 , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1011,中華大學,B 港澳生,B 學士(四年),060,香港,580202,景觀建築學系, 1 , - , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1011,中華大學,B 港澳生,B 學士(四年),060,香港,810102,餐旅管理學系, 3 , 1 , 2 , - , - , 1 , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - 
105,1011,中華大學,B 港澳生,B 學士(四年),060,香港,810210,休閒遊憩規劃與管理學系, 1 , - , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1011,中華大學,B 港澳生,B 學士(四年),060,香港,810222,觀光與會展學系, 1 , - , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1011,中華大學,B 港澳生,B 學士(四年),070,澳門,520114,資訊工程學系, 1 , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1011,中華大學,B 港澳生,B 學士(四年),070,澳門,520201,機械工程學系, 1 , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1011,中華大學,B 港澳生,B 學士(四年),070,澳門,810102,餐旅管理學系, 7 , 3 , 4 , 1 , 1 , 1 , - , - , 2 , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - 
105,1011,中華大學,B 港澳生,B 學士(四年),070,澳門,810210,休閒遊憩規劃與管理學系, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 
105,1011,中華大學,B 港澳生,B 學士(四年),070,澳門,810222,觀光與會展學系, 1 , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 
105,1012,大葉大學,A 僑生,B 學士(四年),009,印尼,220308,英語學系, 1 , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1012,大葉大學,A 僑生,B 學士(四年),009,印尼,230402,空間設計學系, 1 , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - 
105,1012,大葉大學,A 僑生,B 學士(四年),019,馬來西亞,230201,視覺傳達設計學系, 4 , - , 4 , - , 3 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 
105,1012,大葉大學,A 僑生,B 學士(四年),019,馬來西亞,230303,工業設計學系, 2 , 1 , 1 , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1012,大葉大學,A 僑生,B 學士(四年),019,馬來西亞,230402,空間設計學系, 4 , 3 , 1 , - , - , - , 1 , 1 , - , 2 , - , - , - , - , - , - , - , - , - , 1 , - , 1 
105,1012,大葉大學,A 僑生,B 學士(四年),019,馬來西亞,310734,歐洲文化與旅遊學士學位學程, 1 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1012,大葉大學,A 僑生,B 學士(四年),019,馬來西亞,340307,國際企業管理學系, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - 
105,1012,大葉大學,A 僑生,B 學士(四年),019,馬來西亞,349921,人力資源暨公共關係學系, 1 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1012,大葉大學,A 僑生,B 學士(四年),019,馬來西亞,480524,多媒體數位內容學位學程, 1 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1012,大葉大學,A 僑生,B 學士(四年),019,馬來西亞,810102,餐旅管理學系, 1 , - , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1012,大葉大學,A 僑生,B 學士(四年),019,馬來西亞,819920,烘焙暨飲料調製學士學位學程, 1 , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1012,大葉大學,A 僑生,B 學士(四年),418,貝里斯,220308,英語學系, 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - 
105,1012,大葉大學,B 港澳生,B 學士(四年),060,香港,210606,造形藝術學系, 35 , 12 , 23 , 3 , 8 , 3 , 7 , 4 , 6 , 2 , 2 , - , - , - , - , - , - , - , - , 2 , 1 , 1 
105,1012,大葉大學,B 港澳生,B 學士(四年),060,香港,220308,英語學系, 3 , 1 , 2 , - , - , - , 1 , 1 , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - 
105,1012,大葉大學,B 港澳生,B 學士(四年),060,香港,220321,應用日語學系, 14 , 9 , 5 , 1 , 2 , 3 , - , 3 , 2 , 2 , 1 , - , - , - , - , - , - , - , - , - , - , - 
105,1012,大葉大學,B 港澳生,B 學士(四年),060,香港,220345,文創產業國際人才學士學位學程, 2 , - , 2 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1012,大葉大學,B 港澳生,B 學士(四年),060,香港,230201,視覺傳達設計學系, 32 , 15 , 17 , 5 , 2 , 3 , 5 , 7 , 8 , - , 2 , - , - , - , - , - , - , - , - , 1 , 1 , - 
105,1012,大葉大學,B 港澳生,B 學士(四年),060,香港,230303,工業設計學系, 15 , 12 , 3 , 4 , 2 , 3 , 1 , 3 , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - 
105,1012,大葉大學,B 港澳生,B 學士(四年),060,香港,230402,空間設計學系, 27 , 15 , 12 , 3 , 4 , 4 , 5 , 5 , 2 , 3 , 1 , - , - , - , - , - , - , - , - , 1 , 1 , - 
105,1012,大葉大學,B 港澳生,B 學士(四年),060,香港,310734,歐洲文化與旅遊學士學位學程, 4 , 1 , 3 , - , 1 , - , 1 , 1 , 1 , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 
105,1012,大葉大學,B 港澳生,B 學士(四年),060,香港,320104,傳播藝術學士學位學程, 17 , 11 , 6 , 2 , 1 , 3 , 1 , 6 , 4 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1012,大葉大學,B 港澳生,B 學士(四年),060,香港,340201,會計資訊學系, 2 , 2 , - , - , - , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - , 2 , 2 , - 
105,1012,大葉大學,B 港澳生,B 學士(四年),060,香港,340301,企業管理學系, 6 , 6 , - , 3 , - , - , - , 2 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - 
105,1012,大葉大學,B 港澳生,B 學士(四年),060,香港,340307,國際企業管理學系, 12 , 7 , 5 , 1 , 1 , 3 , 1 , 1 , 2 , 1 , - , - , - , - , - , - , - , 1 , 1 , 2 , 2 , - 
105,1012,大葉大學,B 港澳生,B 學士(四年),060,香港,340501,財務金融學系, 11 , 10 , 1 , 2 , - , 2 , 1 , 3 , - , 3 , - , - , - , - , - , - , - , - , - , - , - , - 
105,1012,大葉大學,B 港澳生,B 學士(四年),060,香港,349921,人力資源暨公共關係學系, 4 , 2 , 2 , 1 , - , - , 1 , - , 1 , 1 , - , - , - , - , - , - , - , - , - , 8 , 2 , 6 
105,1012,大葉大學,B 港澳生,B 學士(四年),060,香港,420306,生物產業科技學系, 1 , - , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1012,大葉大學,B 港澳生,B 學士(四年),060,香港,420307,生物資源學系, 3 , 3 , - , 1 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1012,大葉大學,B 港澳生,B 學士(四年),060,香港,420314,分子生物科技學系, 3 , 3 , - , - , - , 1 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - 
105,1012,大葉大學,B 港澳生,B 學士(四年),060,香港,480109,資訊管理學系, 5 , 5 , - , 1 , - , 3 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - 
105,1012,大葉大學,B 港澳生,B 學士(四年),060,香港,480524,多媒體數位內容學位學程, 12 , 6 , 6 , 1 , 2 , 3 , - , 1 , 1 , 1 , 3 , - , - , - , - , - , - , - , - , - , - , - 
105,1012,大葉大學,B 港澳生,B 學士(四年),060,香港,520101,電機工程學系, 2 , 2 , - , - , - , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1012,大葉大學,B 港澳生,B 學士(四年),060,香港,520114,資訊工程學系, 3 , 3 , - , 1 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
